sentence_id,homograph,homograph_index,pos,sentence,homograph_pronunciation
4615518,excellent,380,PROPN,"Exceptionnel 9.8 / 10 Évaluation basée sur 17 avis 8 jours en stage de yoga bien-être à Bali , IndonésieSamadi Bali Disponible de avril à décembre Parle Français à partir de US $ 1,250 Exceptionnel Évaluation basée sur 17 avis à partir de US $ 1,250 Prix pour : 8 jours / 7 nuitsExceptionnel Évaluation basée sur 17 avis Voir le détail Exceptionnel 9.8 / 10 Évaluation basée sur 17 avis 4 jours en mini stage de yoga à Bali , IndonésieSamadi Bali Disponible de avril à décembre Parle Français à partir de US $ 590 Exceptionnel Évaluation basée sur 17 avis à partir de US $ 590 Prix pour : 4 jours / 3 nuitsExceptionnel Évaluation basée sur 17 avis Voir le détail Excellent 10 / 10 Évaluation basée sur 8 avis 7 jours en stage de yoga et fitness pour femmes à BaliSoul Vida Disponible de juin à décembre Parle Français Tous les repas sont inclus à partir de US $ 1,800 Excellent Évaluation basée sur 8 avis à partir de US $ 1,800 Prix pour : 7 jours / 6 nuitsExcellent Évaluation basée sur 8 avis Voir le détail Excellent 10 / 10 Évaluation basée sur 8 avis 7 jours de spa , surf et yoga pour femmes à BaliSoul Vida Disponible de mai à décembre Parle Français Tous les repas sont inclus à partir de US $ 1,800 Excellent Évaluation basée sur 8 avis à partir de US $ 1,800 Prix pour : 7 jours / 6 nuitsExcellent Évaluation basée sur 8 avis Voir le détail Excellent 10 / 10 Évaluation basée sur 8 avis 7 jours en stage de yoga et spa de luxe pour femmes à BaliSoul Vida Disponible de juin à décembre Parle Français Tous les repas sont inclus à partir de US $ 1,800 Excellent Évaluation basée sur 8 avis à partir de US $ 1,800 Prix pour : 7 jours / 6 nuitsExcellent Évaluation basée sur 8 avis Voir le détail Disponibilité limitée 24 jours-200h de formation de professeur de yoga à Ubud , IndonésieSOHA : School of Healing Arts 24 août-16 septembre 2017 Parle Français à partir de US $ 3,750 à partir de US $ 3,750 Prix pour : 24 jours / 23 nuits Voir le détail Disponibilité limitée Excellent 10 / 10 Évaluation basée sur 12 avis 4 jours en stage de yoga , méditation et purification printanière à Bali , IndonésieYoga Ties 30 novembre-3 décembre 2017 Parle Français à partir de US $ 320 Excellent Évaluation basée sur 12 avis à partir de US $ 320 Prix pour : 4 jours / 3 nuitsExcellent Évaluation basée sur 12 avis Voir le détail Exceptionnel 9 .",ɛ k s ɛ l ɑ̃
4456873,excellent,116,PROPN,"Disponibilité limitée Excellent 10 / 10 Évaluation basée sur 20 avis 5 jours au 11e stage annuel de hot yoga avec Rajashree Choudhury en Nouvelle-Angleterre , États-UnisBikram Retreat 21-25 juin 2017 Parle Français Tous les repas sont inclus à partir de US $ 1,245 Excellent Évaluation basée sur 20 avis à partir de US $ 1,245 Prix pour : 5 jours / 4 nuitsExcellent Évaluation basée sur 20 avis Voir le détail Disponibilité limitée 9 jours en stage de power yoga intensif aux États-UnisNomad ' Spirit 1-9 juillet 2017 Parle Français à partir de US $ 700 à partir de US $ 700 Prix pour : 9 jours / 8 nuits Voir le détail Disponibilité limitée Excellent 10 / 10 Évaluation basée sur 24 avis 3 jours en stage de yoga pour trouver votre secret en Californie , É. - U.San Diego Spiritual Retreat Center 9-11 juin 2017 Parle Français à partir de US $ 279 Excellent Évaluation basée sur 24 avis à partir de US $ 279 Prix pour : 3 jours / 2 nuitsExcellent Évaluation basée sur 24 avis Voir le détail Excellent 10 / 10 Évaluation basée sur 16 avis 5 jours en stage de yoga et méditation à Hawaï , É .",ɛ k s ɛ l ɑ̃
4609507,excellent,64,PROPN,"Disponibilité limitée Exceptionnel 9.6 / 10 Évaluation basée sur 5 avis 7 jours en stage de yoga et méditation à Bali , IndonésieSofroyogy 1-7 mai 2017 Parle Français à partir de US $ 973 Exceptionnel Évaluation basée sur 5 avis à partir de US $ 973 Prix pour : 7 jours / 6 nuitsExceptionnel Évaluation basée sur 5 avis Voir le détail Disponibilité limitée Excellent 10 / 10 Évaluation basée sur 12 avis 4 jours en stage de yoga , méditation et purification printanière à Bali , IndonésieYoga Ties 30 novembre-3 décembre 2017 Parle Français à partir de US $ 320 Excellent Évaluation basée sur 12 avis à partir de US $ 320 Prix pour : 4 jours / 3 nuitsExcellent Évaluation basée sur 12 avis Voir le détail Disponibilité limitée 1 personne actuellement intéressée Excellent 10 / 10 Évaluation basée sur 2 avis 7 días retiro de yoga en BaliEspai Ioga 14-20 août 2017 Parle Français Tous les repas sont inclus à partir de US $ 1,148 Excellent Évaluation basée sur 2 avis à partir de US $ 1,148 Prix pour : 7 jours / 6 nuitsExcellent Évaluation basée sur 2 avis Voir le détail 20 personnes actuellement intéressées Exceptionnel 9 .",ɛ k s ɛ l ɑ̃
4566778,excellent,165,PROPN,"US $ 2,950 Prix pour : 13 jours / 12 nuitsExcellent Évaluation basée sur 1 avis Voir le détail Disponibilité limitée 2 personnes actuellement intéressées Excellent 10 / 10 Évaluation basée sur 11 avis 7 jours en stage de yoga et surf paddle à BaliKiteWest Watersports Disponible en juin , août & septembre Parle Français à partir de US $ 1,450 Excellent Évaluation basée sur 11 avis à partir de US $ 1,450 Prix pour : 7 jours / 6 nuitsExcellent Évaluation basée sur 11 avis Voir le détail 1 personne actuellement intéressée Excellent 10 / 10 Évaluation basée sur 8 avis 7 jours en stage de yoga et fitness pour femmes à BaliSoul Vida Disponible de juin à décembre Parle Français Tous les repas sont inclus à partir de US $ 1,800 Excellent Évaluation basée sur 8 avis à partir de US $ 1,800 Prix pour : 7 jours / 6 nuitsExcellent Évaluation basée sur 8 avis Voir le détail 1 personne actuellement intéressée Excellent 10 / 10 Évaluation basée sur 8 avis 7 jours de spa , surf et yoga pour femmes à BaliSoul Vida Disponible de mai à décembre Parle Français Tous les repas sont inclus à partir de US $ 1,800 Excellent Évaluation basée sur 8 avis à partir de US $ 1,800 Prix pour : 7 jours / 6 nuitsExcellent Évaluation basée sur 8 avis Voir le détail Excellent 10 / 10 Évaluation basée sur 8 avis 7 jours en stage de yoga et spa de luxe pour femmes à BaliSoul Vida Disponible de juin à décembre Parle Français Tous les repas sont inclus à partir de US $ 1,800 Excellent Évaluation basée sur 8 avis à partir de US $ 1,800 Prix pour : 7 jours / 6 nuitsExcellent Évaluation basée sur 8 avis Voir le détail Disponibilité limitée 24 jours-200h de formation de professeur de yoga à Ubud , IndonésieSOHA : School of Healing Arts 24 août-16 septembre 2017 Parle Français à partir de US $ 3,750 à partir de US $ 3,750 Prix pour : 24 jours / 23 nuits Voir le détail Disponibilité limitée Excellent 10 / 10 Évaluation basée sur 12 avis 4 jours en stage de yoga , méditation et purification printanière à Bali , IndonésieYoga Ties 30 novembre-3 décembre 2017 Parle Français à partir de US $ 320 Excellent Évaluation basée sur 12 avis à partir de US $ 320 Prix pour : 4 jours / 3 nuitsExcellent Évaluation basée sur 12 avis Voir le détail 20 personnes actuellement intéressées Exceptionnel 9 .",ɛ k s ɛ l ɑ̃
4311535,excellent,25,PROPN,"Une manière simple consiste à simplement déclarer vainqueur celui dont le pourcentage cumulé des mentions supérieures ou égales ( AB , B , TB et Excellent ) est le plus élevé .",ɛ k s ɛ l ɑ̃
4275235,excellent,213,PROPN,"Disponibilité limitée 1 personne actuellement intéressée Exceptionnel 9.7 / 10 Évaluation basée sur 12 avis 4 jours en croisière de yoga à l ' Ascension en TurquieYoga Cruise Turkey 25-28 mai 2017 Parle Français Tous les repas sont inclus à partir de US $ 490 Exceptionnel Évaluation basée sur 12 avis à partir de US $ 490 Prix pour : 4 jours / 3 nuitsExceptionnel Évaluation basée sur 12 avis Voir le détail Disponibilité limitée Exceptionnel 9.7 / 10 Évaluation basée sur 12 avis 8 jours en croisière de yoga à l ' Ascension en TurquieYoga Cruise Turkey 21-28 mai 2017 Parle Français Tous les repas sont inclus à partir de US $ 1,035 Exceptionnel Évaluation basée sur 12 avis à partir de US $ 1,035 Prix pour : 8 jours / 7 nuitsExceptionnel Évaluation basée sur 12 avis Voir le détail Disponibilité limitée Exceptionnel 9.7 / 10 Évaluation basée sur 12 avis 7 jours en stage de yoga et voile en automne en TurquieYoga Cruise Turkey 22-28 septembre 2017 Parle Français Tous les repas sont inclus à partir de US $ 833 Exceptionnel Évaluation basée sur 12 avis à partir de US $ 833 Prix pour : 7 jours / 6 nuitsExceptionnel Évaluation basée sur 12 avis Voir le détail Disponibilité limitée Excellent 10 / 10 Évaluation basée sur 2 avis 8 jours en stage de yoga et trekking à Ouarzazate , MarocEspai Ioga 25 juin-2 juillet 2017 Parle Français Tous les repas sont inclus à partir de US $ 980 Excellent Évaluation basée sur 2 avis à partir de US $ 980 Prix pour : 8 jours / 7 nuitsExcellent Évaluation basée sur 2 avis Voir le détail Disponibilité limitée Exceptionnel 9.7 / 10 Évaluation basée sur 12 avis 7 jours en stage de yoga à la fin de l ' automne à Fethiye , TurquieYoga Cruise Turkey 23-29 septembre 2017 Parle Français Tous les repas sont inclus à partir de US $ 1,323 Exceptionnel Évaluation basée sur 12 avis à partir de US $ 1,323 Prix pour : 7 jours / 6 nuitsExceptionnel Évaluation basée sur 12 avis Voir le détail Disponibilité limitée Exceptionnel 9.7 / 10 Évaluation basée sur 12 avis 7 jours en stage de yoga en été en TurquieYoga Cruise Turkey 18-24 août 2017 Parle Français Tous les repas sont inclus à partir de US $ 833 Exceptionnel Évaluation basée sur 12 avis à partir de US $ 833 Prix pour : 7 jours / 6 nuitsExceptionnel Évaluation basée sur 12 avis Voir le détail Disponibilité limitée Exceptionnel 9 .",ɛ k s ɛ l ɑ̃
3187783,est,15,ADJ,"Vers le , les Romains établissent la cité-forteresse de Babylone le long de la rive est du Nil .",ɛ s t
3294795,est,28,ADJ,"Certains scientifiques avancent le chiffre de 3.000 orques dans une zone allant du nord du pays scandinave jusqu ' à l ' archipel du Svalbard et au littoral est du Groenland , devenu plus accessible à mesure que la banquise recule .",ɛ s t
3195169,est,28,ADJ,"Seul un four à chaux d ' époque romaine a été découvert au hameau du Nuisement , en bordure ouest du bois de la Saussaie sur le versant est de la vallée .",ɛ s t
3294647,est,13,ADJ,"Reliant Tokyo à Kyoto , l ' axe , qui longe la côte est de l "" île d ' Honshu , offre au regard , sur quelque 500 km , des points de vue inoubliables - Odawara , Hakone , Mishima , Nissaka , Nakayama , Ise ... Ouverte à l "" époque du Kamakura ( 1185-1333 ) , cette route , alors la plus importante commercialement et politiquement , prit une dimension particulière à l "" époque Edo ( 1603-1868 ) , les seigneurs ( daimyo ) étant tenus d ' effectuer tous les deux ans avec leur cour ce trajet menant de la résidence du shogun ( chef militaire suprême ) à celle de l ' empereur .",ɛ s t
3254985,est,20,ADJ,Hier soir à l ' issue du traditionnel vote des skippers en haute-ville c ' est finalement par la côte est que s' élancera en milieu de journée la flotte .,ɛ s t
3228209,est,7,ADJ,Ce lac du milieu de la partie est du réservoir Gouin s' étend entièrement dans le canton de Marmette .,ɛ s t
3271722,est,32,ADJ,"Dans un communiqué daté du 19 octobre 2016 , le JAAC australien ( Joint Agency Coordination Center ) qui coordonne les recherches , indiquait que plus de 110.000 km ² du côté est de l ' océan Indien avaient été scannés , sans aucune trace de l "" épave .",ɛ s t
3211685,est,28,ADJ,"Le département est formé de quartiers de l ' ancienne partie espagnole de Saint-Domingue : quartier de Santo Domingo , quartier d ' El Seibo et la partie est du quartier d ' Azua .",ɛ s t
3189798,est,2,ADJ,"Le versant est ( alsacien ) , très abrupt , présente un caractère subalpin .",ɛ s t
3194424,est,8,ADJ,"La commune se situe à l ' extrémité est du département du Cher , au bord de la Loire , la frontière naturelle avec la Nièvre .",ɛ s t
3291798,est,46,ADJ,"Le premier ministre de l ' Inde célébrait son 69e anniversaire et au même moment , l ' armée de l ' air effectuait avec succès un essai de missile air-air Astra au large de l ' Etat de l ' Orissa , sur la côte est du sous-continent .",ɛ s t
3245449,est,14,ADJ,"Des centaines de personnes étaient figées sur place les yeux rivés sur le balcon est de la salle des pas perdus pour l ' ouverture , à 10 heures .",ɛ s t
3217037,est,6,ADJ,LOnibe est un fleuve du versant est de Madagascar .,ɛ s t
3232114,est,9,ADJ,"En 1794 , il est nommé drossaard du quartier est du marquis de Berg-op-Zoom , et l ' année suivante , il devient bourgmestre d ' Oudenbosch .",ɛ s t
3236313,est,13,ADJ,"Elle est située après "" San Bernardo "" , en direction du terminus est de "" Ciudad Expo "" , et avant "" Gran Plaza "" , en direction du terminus sud-ouest d "" ' Olivar de Quintos "" .",ɛ s t
3275001,est,18,ADJ,"Le second , né en 1949 à Helsinki , enseigne dans une autre université prestigieuse de la côte est des Etats-Unis , le MIT ( Massachusetts Institute of Technology ) après avoir soutenu sa thèse de doctorat à l ' université californienne de Stanford .",ɛ s t
3234323,est,23,ADJ,"Lytton est un village de Colombie-Britannique , au Canada , situé au confluent de la Thompson et du Fraser , sur la rive est du Fraser .",ɛ s t
3219593,est,13,ADJ,"Il se trouve dans le prolongement est du Keizersgracht et traverse la partie est du Grachtengordel selon un axe est-ouest pour relier l ' Amstel au Plantage Muidergracht , dans le quartier du Plantage .",ɛ s t
3219592,est,6,ADJ,"Il se trouve dans le prolongement est du Keizersgracht et traverse la partie est du Grachtengordel selon un axe est-ouest pour relier l ' Amstel au Plantage Muidergracht , dans le quartier du Plantage .",ɛ s t
3242377,est,5,ADJ,"Première halte dans le secteur est de la ville : les deux gardiens commencent par scruter les serrures et les fenêtres : "" Nous regardons si rien n ' a été forcé , si tout est en ordre "" , explique Davy Pascallo , qui termine par un rapide coup d ' oeil à travers les vitres afin de constater qu ' aucune dégradation n ' a été commise .",ɛ s t
3219213,est,46,ADJFS,"En , le groupe a annoncé l ' organisation d ' une tournée de 10 ans de "" Catch for Us the Foxes le "" long de la côte ouest américaine et du sud-ouest , suivie d ' une deuxième étape le long de la côte est américaine .",ɛ s t
3243184,est,21,ADJFS,"On procède donc à l "" évacuation de centaines de personnes qui habitent dans des îles au large de la côte est australienne .",ɛ s t
3281336,est,17,ADJFS,"L ' Europe du nord au sud , la traversée de l ' Atlantique , la côte est américaine , une plongée en Amazonie ou carrément le tour du monde .",ɛ s t
3263018,est,6,ADJFS,"D ' abord sur la côte est nord-américaine , ensuite dans des marchés étrangers comme le Brésil pour finalement regrouper tous ces actifs sous l ' appellation Énergie renouvelable Brookfield .",ɛ s t
3293885,est,22,ADJFS,"Mais lorsqu ' elle a commencé son discours devant des lycéens et des collégiens de Baltimore , une ville de la côte Est marquée par la pauvreté et la violence et qualifiée par Donald Trump pendant l "" été de "" dégoûtante et infestée de rats "" , la première dame a été accueillie par un mélange d ' applaudissements et de huées .",ɛ s t
3216680,est,23,ADJMS,"Ce pilier est incomplet , car la petite ondulation , correspondant au rouleau supérieur et à l ' ogive , manque du côté est .",ɛ s t
3209648,est,6,ADJMS,Il est nommé gouverneur du Groenland Est du au .,ɛ s t
3244147,est,17,ADJMS,"Au final , au-dessus du 17N , il y a , à cinq jours , un vent Est faible , voire Nord-Est .",ɛ s t
3297467,est,27,NMS,"A 7h50 , les véhicules étaient sur la bande d ' arrêt d ' urgence , avec les secours , la police , et la patrouille DIR Est .",ɛ s t
3266465,est,29,NMS,"Le soleil s' impose samedi matin dans le ciel azuréen , en dépit des quelques résidus pluvieux qui traînent en début de matinée sur les montagnes et l ' Est des Alpes-Maritimes .",ɛ s t
3306632,est,17,NMS,"Les écologistes et leurs partenaires socialistes et communistes soulignent leur avance chez "" les progressistes du Grand Est "" dans le rapport de force qui l ' oppose toujours à l ' autre liste de gauche .",ɛ s t
3268462,est,41,NMS,"L ' A321 , long de 44,51 mètres et de 34,10 mètres d ' envergure , est capable de voler sur de longues distances , comme par exemple effectuer des liaisons transatlantiques depuis l ' Europe jusqu ' à la côte Est des Etats-Unis .",ɛ s t
3189156,est,33,NMS,"La ville est située au croisement de la route nationale 147 et des routes départementales 14 , 61 , 63 , 147 et 759 , soit en distances orthodromiques , à l ' est de Thouars , au sud-ouest de Chinon , au sud-sud-est de Saumur et au nord-nord-ouest de Poitiers .",ɛ s t
